id_siniestro,id_poliza,id_asegurado,id_proveedor,id_vehiculo,placa,ramo,cobertura,fecha_ocurrencia,fecha_reporte,dias_entre_ocurrencia_reporte,dias_desde_inicio_poliza,dias_desde_fin_poliza,monto_reclamado,monto_estimado,monto_pagado,suma_asegurada_poliza,estado,sucursal,descripcion,documentos_completos,documentos_inconsistentes,historial_siniestros_asegurado,siniestros_vehiculo_18m,proveedor_lista_restrictiva,score_riesgo,semaforo,señales_activadas,num_señales,etiqueta_fraude_simulada
SIN-0845,POL-0252,ASE-0073,PRV-0042,VEH-0160,BEL-6468,Vehículos,Volcadura,2024-06-20,2024-06-21,1,479,-114,8060.29,7457.91,0.0,30603.36,Liquidado,Latacunga,El vehículo perdió el control en la vía Av. 24 de Mayo y volcó aparatosamente. No se identificaron otros vehículos involucrados. El accidente ocurrió aproximadamente a las 18:36 según el reporte policial.,Sí,No,0,4,No,10,Verde,Alta frecuencia conductor en vehículo (4 siniestros) | Vehículo con múltiples siniestros | Dinámica de accidente sospechosa (Volcadura),3,0
SIN-0846,POL-0062,ASE-0053,PRV-0010,VEH-0101,CMW-2355,Vehículos,Robo Parcial,2025-03-17,2025-03-18,1,489,-124,3708.24,3922.7,0.0,36404.18,Reserva,Guayaquil,Impacto posterior en el sector de Av. Juan Tanca Marengo durante hora pico. El conductor responsable presentó documentos y se llegó a un acuerdo inicial antes del reporte a la aseguradora.,Sí,No,0,2,Sí,25,Verde,Demora denuncia robo 24-48h | 2 siniestros del mismo vehículo | ⚠️ Proveedor en Lista Restrictiva,3,0
SIN-0847,POL-0082,ASE-0025,PRV-0026,VEH-0288,NZC-6131,Vehículos,Robo,2024-06-18,2024-06-20,2,1488,-1123,22838.99,23201.35,23201.35,5609.33,Pago Total,Guayaquil,Sustracción del vehículo en el interior de un centro comercial de Blvd. del Malecón. Las cámaras del lugar presentaban fallas técnicas según indicó el personal de seguridad.,Sí,No,0,1,No,5,Verde,Demora denuncia robo 24-48h,1,0
SIN-0848,POL-0045,ASE-0100,PRV-0021,VEH-0230,BBL-2368,Vehículos,Volcadura,2023-07-31,2023-08-02,2,1113,-748,14728.88,13970.14,0.0,29041.08,Reserva,Cuenca,El vehículo perdió el control en la vía Av. Loja y volcó aparatosamente. No se identificaron otros vehículos involucrados. El accidente ocurrió aproximadamente a las 04:57 según el reporte policial.,No,No,0,0,No,10,Verde,Documentos incompletos | Dinámica de accidente sospechosa (Volcadura),2,0
SIN-0849,POL-0167,ASE-0062,PRV-0015,VEH-0208,LPA-2424,Vehículos,Daño Parcial,2025-01-14,2025-01-14,0,1813,-1448,3112.87,3035.66,0.0,16330.01,Negativa,Manta,Siniestro ocurrido en la autopista Av. 24 de Mayo. El vehículo derrapó al esquivar un objeto en la vía causando impacto contra el guardarraíl lateral.,Sí,No,0,0,No,13,Verde,Ninguna,0,0
SIN-0850,POL-0073,ASE-0069,PRV-0008,,,Salud,Cirugía,2023-12-11,2023-12-13,2,18,139,3944.95,3252.34,3252.34,22005.45,Pago Total,Santo Domingo,Paciente sometido a intervención quirúrgica por diabetes descompensada. Procedimiento realizado sin complicaciones en el Hospital Clínica Pichincha. Período de recuperación estimado: 3 días.,Sí,No,1,0,No,57,Amarillo,Reclamo entre 11-30 días de póliza,1,0
SIN-0851,POL-0069,ASE-0247,PRV-0038,,,Vehículos,Volcadura,2024-10-17,2024-10-29,12,754,-389,11796.22,12683.27,0.0,27775.78,Reserva,Loja,Volcadura del vehículo asegurado en la curva de Calle Central. El conductor señala que existía exceso de velocidad combinado con lluvia intensa en ese momento. No hay cámaras en el sector.,No,No,3,2,No,83,Rojo,Alta frecuencia reclamos asegurado (3 siniestros) | 2 siniestros del mismo vehículo | Documentos incompletos | Dinámica de accidente sospechosa (Volcadura) | Reporte tardío (12 días),5,1
SIN-0852,POL-0297,ASE-0078,PRV-0054,VEH-0389,LMV-5100,Vehículos,Robo,2023-10-03,2023-10-05,2,896,-531,27866.93,29181.24,0.0,31531.43,Cierre Sin Consecuencia,Ambato,Robo del vehículo en el sector comercial de Calle Sucre. El asegurado indica que dejó el auto por aproximadamente 2 horas y al regresar ya no se encontraba. No hay evidencia de forzamiento.,Sí,No,0,1,Sí,10,Verde,Demora denuncia robo 24-48h | ⚠️ Proveedor en Lista Restrictiva,2,0
SIN-0853,POL-0190,ASE-0187,PRV-0039,VEH-0370,SXS-8737,Vehículos,Robo Parcial,2023-05-08,2023-05-09,1,961,-596,3230.02,2682.64,1363.24,7628.5,Pago Parcial,Portoviejo,El asegurado indica que al intentar ingresar al parqueadero fue golpeado lateralmente por un vehículo que no respetó la preferencia de paso en la intersección de Redondel Central.,No,No,1,1,No,9,Verde,Demora denuncia robo 24-48h | Documentos incompletos,2,0
SIN-0854,POL-0187,ASE-0092,PRV-0025,VEH-0241,NGF-9874,Vehículos,Volcadura,2024-10-18,2024-11-05,18,83,282,18011.48,19076.12,0.0,11100.03,Liquidado,Guayaquil,El vehículo perdió el control en la vía Av. 9 de Octubre y volcó aparatosamente. No se identificaron otros vehículos involucrados. El accidente ocurrió aproximadamente a las 12:41 según el reporte policial.,No,No,1,2,No,86,Rojo,2 siniestros del mismo vehículo | Documentos incompletos | Dinámica de accidente sospechosa (Volcadura) | Reporte tardío (18 días),4,1
SIN-0855,POL-0194,ASE-0043,PRV-0038,,,Salud,Cirugía,2023-12-07,2023-12-08,1,1365,-1000,8496.39,8039.17,0.0,9961.49,Negativa,Ibarra,Cirugía de urgencia por infarto agudo de miocardio en el Clínica Humanitaria. El paciente evolucionó favorablemente durante el postoperatorio. Dados de alta con seguimiento ambulatorio.,Sí,No,0,0,No,11,Verde,Ninguna,0,0
SIN-0856,POL-0215,ASE-0042,PRV-0033,VEH-0167,RYH-8738,Vehículos,Choque,2024-06-17,2024-06-18,1,171,194,54368.36,53734.03,53734.03,55752.24,Pago Total,Quito,Colisión frontal en la vía Av. América cuando el vehículo contrario invadió el carril. Se levantó el parte policial correspondiente y se tomaron fotografías del lugar.,Sí,No,3,3,No,87,Rojo,Alta frecuencia reclamos asegurado (3 siniestros) | Alta frecuencia conductor en vehículo (3 siniestros) | Vehículo con múltiples siniestros | Proveedor con historial de casos observados | Monto cercano a suma asegurada (>93%),5,1
SIN-0857,POL-0272,ASE-0181,PRV-0012,,,Vida,Enfermedades Graves,2024-03-04,2024-03-06,2,30,597,10636.16,9162.91,9162.91,15339.15,Pago Total,Ibarra,Colisión frontal en la vía Redondel Central cuando el vehículo contrario invadió el carril. Se levantó el parte policial correspondiente y se tomaron fotografías del lugar.,Sí,No,1,0,No,5,Verde,Reclamo entre 11-30 días de póliza,1,1
SIN-0858,POL-0157,ASE-0183,PRV-0052,VEH-0048,TKU-5518,Vehículos,Volcadura,2024-02-07,2024-02-07,0,30,342,14406.52,12955.85,4656.86,41494.48,Anticipo,Quito,Volcadura del vehículo asegurado en la curva de Av. América. El conductor señala que existía exceso de velocidad combinado con lluvia intensa en ese momento. No hay cámaras en el sector.,Sí,No,0,2,No,10,Verde,Reclamo entre 11-30 días de póliza | 2 siniestros del mismo vehículo | Dinámica de accidente sospechosa (Volcadura),3,0
SIN-0859,POL-0179,ASE-0046,PRV-0016,,,Salud,Cirugía,2024-10-05,2024-10-05,0,853,-488,7597.97,6837.88,0.0,27229.5,Negativa,Loja,Cirugía de urgencia por insuficiencia cardíaca en el Clínica Santa Ana. El paciente evolucionó favorablemente durante el postoperatorio. Dados de alta con seguimiento ambulatorio.,No,No,0,0,No,49,Amarillo,Documentos incompletos,1,0
SIN-0860,POL-0001,ASE-0033,PRV-0013,VEH-0261,MLW-4912,Vehículos,Responsabilidad Civil,2023-06-03,2023-06-04,1,1244,-879,12296.03,12819.13,12819.13,38796.87,Pago Total,Babahoyo,Colisión del asegurado contra un vehículo de servicio público en Av. 24 de Mayo. El conductor del bus presentó daños en la parte lateral y varios pasajeros reportaron lesiones leves.,Sí,No,1,2,No,26,Verde,2 siniestros del mismo vehículo,1,0
SIN-0861,POL-0178,ASE-0054,PRV-0059,,,Generales,Daño Equipos,2024-09-17,2024-09-18,1,979,-614,3862.81,3445.06,0.0,42257.11,Cierre Sin Consecuencia,Cuenca,Colisión frontal en la vía Av. Loja cuando el vehículo contrario invadió el carril. Se levantó el parte policial correspondiente y se tomaron fotografías del lugar.,Sí,No,0,0,No,26,Verde,Ninguna,0,0
SIN-0862,POL-0176,ASE-0043,PRV-0038,,,Hogar,Terremoto,2023-09-28,2023-09-29,1,1076,-711,18370.28,19633.33,12872.15,47140.69,Pago Parcial,Cuenca,El asegurado indica que al intentar ingresar al parqueadero fue golpeado lateralmente por un vehículo que no respetó la preferencia de paso en la intersección de Av. Huayna Cápac.,No,No,1,0,No,5,Verde,Documentos incompletos,1,0
SIN-0863,POL-0279,ASE-0229,PRV-0018,VEH-0036,BJY-1908,Vehículos,Robo Parcial,2024-06-02,2024-06-10,8,58,307,3476.08,3747.38,3747.38,27840.28,Pago Total,Guayaquil,Siniestro ocurrido en la autopista Av. Carlos Julio Arosemena. El vehículo derrapó al esquivar un objeto en la vía causando impacto contra el guardarraíl lateral.,Sí,No,3,1,No,56,Amarillo,Demora denuncia robo >48h | Alta frecuencia reclamos asegurado (3 siniestros) | Reporte tardío (8 días),3,0
SIN-0864,POL-0130,ASE-0159,PRV-0022,VEH-0130,MUH-6344,Vehículos,Daño Parcial,2023-07-24,2023-07-24,0,508,-143,3119.8,2932.58,0.0,20675.28,Reserva,Riobamba,Siniestro ocurrido en la autopista Av. Principal. El vehículo derrapó al esquivar un objeto en la vía causando impacto contra el guardarraíl lateral.,Sí,No,0,4,No,10,Verde,Alta frecuencia conductor en vehículo (4 siniestros) | Vehículo con múltiples siniestros,2,0
SIN-0865,POL-0113,ASE-0168,PRV-0010,VEH-0249,YZE-3153,Vehículos,Pérdida Total,2023-07-24,2023-07-27,3,868,-503,44206.43,39321.76,20570.52,34245.69,Anticipo,Cuenca,Accidente de tránsito en la vía Av. de Las Américas con impacto severo que ocasionó daños irreparables al vehículo. Los peritos determinaron pérdida total por superar el 75% del valor asegurado.,No,Sí,2,0,Sí,90,Rojo,Demora denuncia robo >48h | 2 siniestros previos del asegurado | ⚠️ Proveedor en Lista Restrictiva | Documentos incompletos | ⚠️ Documentos inconsistentes detectados,5,1
SIN-0866,POL-0277,ASE-0210,PRV-0033,VEH-0233,SWW-4000,Vehículos,Robo,2025-03-01,2025-03-03,2,795,-430,34348.33,36895.63,36895.63,34986.9,Pago Total,Quito,El vehículo fue robado en horas de la madrugada mientras se encontraba estacionado frente al domicilio del asegurado en Av. América. Se realizó la denuncia en la UPC del sector.,Sí,No,5,5,No,76,Rojo,Demora denuncia robo 24-48h | Alta frecuencia reclamos asegurado (5 siniestros) | Alta frecuencia conductor en vehículo (5 siniestros) | Vehículo con múltiples siniestros | Proveedor con historial de casos observados,5,1
SIN-0867,POL-0293,ASE-0058,PRV-0008,VEH-0256,HPJ-4494,Vehículos,Responsabilidad Civil,2024-11-12,2024-11-14,2,667,-302,8178.84,8838.52,0.0,27029.2,Cierre Sin Consecuencia,Guayaquil,Colisión del asegurado contra un vehículo de servicio público en Av. Carlos Julio Arosemena. El conductor del bus presentó daños en la parte lateral y varios pasajeros reportaron lesiones leves.,No,No,0,0,No,20,Verde,Documentos incompletos,1,0
SIN-0868,POL-0197,ASE-0220,PRV-0035,VEH-0099,HBW-8381,Vehículos,Robo Parcial,2025-03-21,2025-03-23,2,914,-549,2989.84,2901.09,0.0,80568.37,Negativa,Cuenca,Siniestro ocurrido en la autopista Calle Gran Colombia. El vehículo derrapó al esquivar un objeto en la vía causando impacto contra el guardarraíl lateral.,Sí,No,1,1,No,16,Verde,Demora denuncia robo 24-48h,1,0
SIN-0869,POL-0074,ASE-0170,PRV-0033,VEH-0232,TRW-7978,Vehículos,Pérdida Total,2024-06-07,2024-06-09,2,1223,-858,15339.02,14289.71,0.0,61324.84,Reserva,Guayaquil,El vehículo sufrió daños de consideración al precipitarse en la vía Blvd. del Malecón. El informe del perito establece que los costos de reparación superan el valor comercial del vehículo.,Sí,No,0,0,Sí,10,Verde,Demora denuncia robo 24-48h | ⚠️ Proveedor en Lista Restrictiva,2,0
SIN-0870,POL-0050,ASE-0229,PRV-0003,,,Hogar,Responsabilidad Civil,2024-04-13,2024-04-13,0,1395,-1030,11473.43,9845.25,0.0,28340.15,Reserva,Quito,El vehículo asegurado impactó a un peatón en Av. Occidental causando lesiones de consideración. Se levantó el parte policial y se trasladó al afectado al centro médico más cercano.,No,No,1,0,No,11,Verde,Documentos incompletos,1,0
SIN-0871,POL-0275,ASE-0058,PRV-0059,,,Hogar,Terremoto,2024-04-05,2024-04-07,2,1459,-1094,15157.57,15073.0,15073.0,28732.84,Pago Total,Cuenca,Siniestro ocurrido en la autopista Av. Solano. El vehículo derrapó al esquivar un objeto en la vía causando impacto contra el guardarraíl lateral.,Sí,No,0,0,No,0,Verde,Ninguna,0,0
SIN-0872,POL-0185,ASE-0105,PRV-0041,VEH-0325,GWG-9235,Vehículos,Pérdida Total,2021-02-07,2021-02-09,2,18,-1153,12220.25,10281.05,5958.35,12799.17,Pago Parcial,Quito,El vehículo sufrió daños de consideración al precipitarse en la vía Av. Naciones Unidas. El informe del perito establece que los costos de reparación superan el valor comercial del vehículo.,Sí,No,0,2,No,56,Amarillo,Reclamo entre 11-30 días de póliza | Demora denuncia robo 24-48h | 2 siniestros del mismo vehículo,3,0
SIN-0873,POL-0178,ASE-0054,PRV-0050,,,Hogar,Daño por Agua,2023-06-12,2023-06-14,2,516,-151,3839.91,3697.79,0.0,42257.11,Reserva,Guayaquil,Siniestro ocurrido en la autopista Av. Francisco de Orellana. El vehículo derrapó al esquivar un objeto en la vía causando impacto contra el guardarraíl lateral.,Sí,No,1,0,No,26,Verde,Ninguna,0,0
SIN-0874,POL-0088,ASE-0237,PRV-0035,,,Generales,Robo Equipos,2023-10-12,2023-10-17,5,446,-81,14998.93,14658.7,0.0,18363.32,Reserva,Guayaquil,El asegurado indica que al intentar ingresar al parqueadero fue golpeado lateralmente por un vehículo que no respetó la preferencia de paso en la intersección de Av. 9 de Octubre.,Sí,No,1,0,No,56,Amarillo,Reporte con demora moderada (5 días),1,1
SIN-0875,POL-0036,ASE-0059,PRV-0017,,,Salud,Maternidad,2023-10-28,2023-10-30,2,613,-248,2821.68,2707.24,0.0,41845.49,Cierre Sin Consecuencia,Guayaquil,El asegurado indica que al intentar ingresar al parqueadero fue golpeado lateralmente por un vehículo que no respetó la preferencia de paso en la intersección de Av. Francisco de Orellana.,Sí,No,1,0,No,26,Verde,Ninguna,0,0
SIN-0876,POL-0187,ASE-0092,PRV-0054,,,Generales,Daño Equipos,2024-05-28,2024-05-29,1,-60,425,2910.02,3018.75,0.0,11100.03,Reserva,Manta,Siniestro ocurrido en la autopista Calle Central. El vehículo derrapó al esquivar un objeto en la vía causando impacto contra el guardarraíl lateral.,No,Sí,3,0,Sí,91,Rojo,Alta frecuencia reclamos asegurado (3 siniestros) | ⚠️ Proveedor en Lista Restrictiva | Documentos incompletos | ⚠️ Documentos inconsistentes detectados,4,1
SIN-0877,POL-0134,ASE-0225,PRV-0054,,,Vehículos,Robo,2025-01-02,2025-01-05,3,4,995,5644.54,5486.49,5486.49,6014.48,Pago Total,Guayaquil,Robo del vehículo en el sector comercial de Av. Francisco de Orellana. El asegurado indica que dejó el auto por aproximadamente 2 horas y al regresar ya no se encontraba. No hay evidencia de forzamiento.,No,No,4,0,Sí,90,Rojo,Reclamo primeros 10 días de póliza | Demora denuncia robo >48h | Alta frecuencia reclamos asegurado (4 siniestros) | ⚠️ Proveedor en Lista Restrictiva | Documentos incompletos | Monto cercano a suma asegurada (>93%),6,1
SIN-0878,POL-0007,ASE-0185,PRV-0054,VEH-0392,JFG-6043,Vehículos,Choque,2023-08-25,2023-08-26,1,30,846,5477.09,5317.62,1605.83,41076.99,Anticipo,Cuenca,El vehículo asegurado fue impactado por la parte posterior mientras se encontraba detenido en el semáforo de la Av. Av. Huayna Cápac. El conductor del vehículo causante se dio a la fuga sin identificarse.,Sí,No,1,0,Sí,23,Verde,Reclamo entre 11-30 días de póliza | ⚠️ Proveedor en Lista Restrictiva,2,0
SIN-0879,POL-0228,ASE-0213,PRV-0003,VEH-0292,YFS-9352,Vehículos,Choque,2023-03-12,2023-03-15,3,-308,673,745.23,685.91,398.01,16838.16,Anticipo,Guayaquil,Colisión frontal en la vía Av. del Bombero cuando el vehículo contrario invadió el carril. Se levantó el parte policial correspondiente y se tomaron fotografías del lugar.,Sí,No,3,0,No,49,Amarillo,Alta frecuencia reclamos asegurado (3 siniestros),1,1
SIN-0880,POL-0035,ASE-0129,PRV-0037,,,Hogar,Daño por Agua,2023-08-01,2023-08-01,0,909,-544,6378.16,6235.58,0.0,18679.06,Liquidado,Quito,El asegurado indica que al intentar ingresar al parqueadero fue golpeado lateralmente por un vehículo que no respetó la preferencia de paso en la intersección de Calle Colón.,Sí,No,2,0,No,71,Amarillo,2 siniestros previos del asegurado,1,0
SIN-0881,POL-0257,ASE-0228,PRV-0043,VEH-0078,TBD-1085,Vehículos,Responsabilidad Civil,2023-02-23,2023-02-23,0,438,-73,2675.5,2218.81,2218.81,22065.22,Pago Total,Portoviejo,El vehículo asegurado impactó a un peatón en Redondel Central causando lesiones de consideración. Se levantó el parte policial y se trasladó al afectado al centro médico más cercano.,Sí,No,0,2,No,5,Verde,2 siniestros del mismo vehículo,1,0
SIN-0882,POL-0300,ASE-0244,PRV-0031,VEH-0051,JUH-7322,Vehículos,Pérdida Total,2025-02-12,2025-02-13,1,536,-171,19659.77,20040.47,0.0,17551.7,Liquidado,Quito,Accidente de tránsito en la vía Av. 10 de Agosto con impacto severo que ocasionó daños irreparables al vehículo. Los peritos determinaron pérdida total por superar el 75% del valor asegurado.,Sí,No,2,0,No,46,Amarillo,Demora denuncia robo 24-48h | 2 siniestros previos del asegurado,2,1
SIN-0883,POL-0023,ASE-0220,PRV-0014,VEH-0181,UJN-2618,Vehículos,Pérdida Total,2023-04-10,2023-04-12,2,351,14,14308.79,15454.53,5254.17,13615.34,Pago Parcial,Guayaquil,Volcadura del vehículo asegurado en la curva de Av. 6 de Diciembre. El conductor señala que existía exceso de velocidad combinado con lluvia intensa en ese momento. No hay cámaras en el sector.,No,No,0,0,No,48,Amarillo,Demora denuncia robo 24-48h | Documentos incompletos | ⚠️ Narrativa similar a otro reclamo (>85% similitud),3,0
SIN-0884,POL-0153,ASE-0020,PRV-0035,,,Salud,Emergencia,2024-02-11,2024-02-11,0,1341,-976,586.93,513.41,0.0,33256.23,Negativa,Ambato,El vehículo asegurado fue impactado por la parte posterior mientras se encontraba detenido en el semáforo de la Av. Av. Atahualpa. El conductor del vehículo causante se dio a la fuga sin identificarse.,Sí,No,0,0,No,11,Verde,Ninguna,0,0
SIN-0885,POL-0250,ASE-0032,PRV-0002,VEH-0180,MLP-1687,Vehículos,Daño Parcial,2023-05-01,2023-05-01,0,920,-555,883.31,925.64,0.0,6827.23,Reserva,Ibarra,El asegurado indica que al intentar ingresar al parqueadero fue golpeado lateralmente por un vehículo que no respetó la preferencia de paso en la intersección de Av. Principal.,Sí,No,0,0,No,0,Verde,Ninguna,0,0
SIN-0886,POL-0276,ASE-0186,PRV-0052,VEH-0088,SKJ-3503,Vehículos,Robo,2023-11-22,2023-11-22,0,445,-80,25770.07,21793.44,21793.44,23088.65,Pago Total,Ambato,Robo del vehículo en el sector comercial de Av. 12 de Noviembre. El asegurado indica que dejó el auto por aproximadamente 2 horas y al regresar ya no se encontraba. No hay evidencia de forzamiento.,Sí,No,3,1,No,48,Amarillo,Alta frecuencia reclamos asegurado (3 siniestros),1,0
SIN-0887,POL-0070,ASE-0102,PRV-0033,VEH-0273,AWW-2041,Vehículos,Robo Parcial,2024-12-30,2025-01-01,2,656,-291,3874.57,4014.69,4014.69,22138.93,Pago Total,Latacunga,El vehículo asegurado fue impactado por la parte posterior mientras se encontraba detenido en el semáforo de la Av. Calle Central. El conductor del vehículo causante se dio a la fuga sin identificarse.,Sí,No,3,0,Sí,71,Amarillo,Demora denuncia robo 24-48h | Alta frecuencia reclamos asegurado (3 siniestros) | ⚠️ Proveedor en Lista Restrictiva,3,0
